"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"CD79B",9.71903611480596,13.9517334891649,3.73744640227128,3.68239342060064,6.87573894773831,4.12287039296117,4.26550269286776,2.39882337291821,3.63170235148863,8.82873210227849,9.20335166680217,5.58220861494797,5.5157273395808,8.12154623680173,5.26104191542679,10.6998502954579,7.31789273057636,7.89731901311551,9.87541237578569,7.02324980795158,7.94010267688648,8.22086665941885,8.26569311980551,5.98167671481276,7.00869289471084,9.6172281980187,8.82980501537271,4.01482724073463,5.76961738104737,7.40726017785035,7.0177017383399,9.80827753470586,5.13456200508116,8.08212291076664,4.66050851985327,10.1582645307613,6.68276867050001,7.02955171461556,8.95304390685035,7.28175977194133,6.44626277183881,9.21268105840367,6.75681525975073,9.75799548569046,8.97581064448882,8.72705859169373,8.75417993240477,8.84556979503776,6.66242970157009,9.42641616926887,6.42125329153872,10.5394735825537,8.22729786176333,4.35450423195433,8.1274804449136,9.71407657450126,8.30597444986221,7.53014775753655,8.97137350220218,9.29566727485263,9.24670961045089,9.16107360653706,7.55680701879461,9.14337009268429
"CXCR2",12.2198971996748,5.7722694747226,8.25151075948047,8.97757655709189,5.46541488926642,5.22930135366129,4.1934631791491,3.62677387343066,3.76588137716024,5.5889735575568,5.73055165629952,6.23940361316143,7.98875880023218,9.66080138843438,5.19995344693141,4.77198163591247,6.04766039097456,6.03016563048736,4.5735142520057,5.9298200293217,5.65579815701368,5.50396891371108,4.79162335542133,5.8328381196135,7.19560730839259,6.9706662902227,10.9824101488604,6.39624479455478,7.00204765649469,7.88922298429259,6.9017845751968,8.58203069886974,5.70256571493423,6.40522197711498,10.3903288157454,8.21883703592227,8.1921333030946,6.3426727286542,8.4404305298274,5.43162414445769,4.16033661867965,5.53145353421217,4.9032102150884,7.65269487427608,8.60773161910963,8.29317390434398,8.26798611883821,10.4092620590403,7.37948290160315,7.13042033264855,6.57167818679866,8.37274117350856,8.14118728727398,7.42440540075812,8.66869968611165,9.98118966490411,8.31229854666243,5.70109690404742,6.53610132004732,7.97948727594712,14.0948023640549,7.69195907565488,7.31826177565009,9.56708095240041
"PSMB10",12.5380660277776,11.917651567628,11.5156267234337,12.562613747086,10.9259980174843,12.4880115089374,11.9276135387075,8.66749780137904,11.2795112810245,13.5060627327803,11.8353409878132,10.9916094423523,10.7260031630037,10.5791411824023,10.7082130989097,12.3327543568927,11.0128217121405,10.9420255890378,11.5968638920484,11.7763914285426,11.3914091193778,10.8420403016978,11.6591517644885,12.7340071822266,13.4840104870783,12.3256227362511,11.8025889913029,11.5066509615874,12.1692925202018,10.7751762825996,10.8774285318164,12.7065690707196,10.4521894031026,12.6174234465946,11.0495725033622,11.6830527146913,11.8907762571643,11.3527901663004,12.155244606081,10.4532133295704,11.8090227708083,12.3276946852142,11.7316337635955,11.8260213297333,11.7394345198709,11.9258829057934,11.8304448393923,12.9231323636275,12.3898910031745,12.5172409342662,11.0080551685533,12.1071289310519,11.771575840338,10.2990054473183,12.0569772523597,12.0436218750268,11.8827264963347,11.6172947148656,11.6932602227669,11.5221720733513,11.6154116885454,11.6535690306592,10.5366204879829,12.1110758044015
"ZEB1",10.0883116215274,11.1311705643566,9.31776036180997,4.78996206617891,11.2580058386453,6.71390576950655,7.18088051311031,9.09364110132832,11.0009584153403,5.99647167969799,11.1115439373027,11.140121330058,10.2761021932169,8.70286578863959,11.6563588372054,6.11905408231575,10.5796208366042,10.3890895050113,10.3676216760764,7.76487797980287,9.6946432468757,11.7038736585641,10.2085158118238,6.71213517927589,7.70481759527489,9.36665288041799,8.63858582773714,9.01451275329937,7.59452209818152,9.72031110362004,10.6440907464722,8.25944324228804,9.69917516168895,9.7744622498694,10.3550472787417,10.0143762874794,9.51076641674861,10.7272127622585,8.90937657609442,10.8327548128218,11.2649330051796,10.6205645449713,9.94699068032665,7.8806693639574,9.50775007305389,10.9539098100433,6.40089157105574,7.79351818344855,9.9626003959204,9.86837252158427,8.06758152409354,7.7118282658465,9.46635494938509,10.7364598626799,9.66932838731923,9.64851106245601,9.68186727203781,9.9707373404484,10.6220606185945,10.5350510671184,9.97792041875982,10.9497034009984,11.8524621497743,11.4942425249143
"ANLN",8.49213422202047,4.36887283474801,11.0103189309922,10.7525597674153,9.60868634585323,10.9414501244325,10.6705012256448,11.8670784566332,10.3832102976477,10.0678507247716,9.46715803831151,10.1542147816395,11.8264976981109,11.3972095020333,8.81027861198856,9.90431287028384,10.3777176496614,11.0401104815447,7.10644225061325,12.1338770192064,5.97736678065876,9.98060692192503,9.51569158535236,10.670698113465,9.28309135260687,10.4070456723279,9.996056330155,11.1478203967614,12.3890244134275,11.239268085905,11.0298253935572,10.3272124421542,10.479316473328,9.89069937719508,10.2749365790284,10.1494613428268,9.84893028318502,9.51087419573087,8.71635344142233,11.8307905621503,7.95904945107256,9.54257355031437,9.43832670259923,9.43939324608523,11.113888095229,9.34490085396377,10.0231625162056,11.0415887588334,10.6176069010113,10.2442439017391,9.56245902428087,10.8126381546598,10.3377018441608,10.6600494074602,10.5827734775793,8.70834483170532,11.035945061471,9.93949321674982,10.2486665459097,10.6086781862726,8.345898881615,9.97586932942695,11.2422876752458,7.85525126724794
"TAF3",7.96595262462581,8.79460803446729,4.28245825253945,6.28588597353952,6.60326382208496,3.58191852284576,4.43885696688672,7.43523011104901,5.1336616795269,4.15651070627541,6.22752662543921,5.68987883349997,6.1007509664402,6.40952670396562,5.47526820719573,6.19095767944884,6.35768618804497,5.82217513967317,4.89115422155022,4.99565867003385,3.9221604149529,4.31037047911898,5.57700275454163,4.27848472064538,5.49801634219253,5.9342368088724,6.67039942141896,4.08215444620987,4.98035204400962,6.12109859539316,6.30099867146326,6.36598308779662,7.13421039679063,5.09024505620538,4.54815538546207,7.04874968327082,6.37822393462228,6.57479529281722,7.2150103034406,7.25556152139096,5.57642377497369,7.70810589141861,7.68577066144248,7.55699936402072,8.33423649513819,7.85840479996586,7.64764928101763,7.8588617964961,7.90736543422486,7.96735086159749,6.47484314029515,8.3366568754745,7.74136966205255,8.31128385981834,8.09347216614813,7.98774180730081,8.11722353369987,7.82526023026606,7.92857816880511,8.17916153359555,7.79119458027208,7.78358701378132,8.22207626712834,7.96661533339034
"CD276",8.40933702675555,4.71417761500913,5.54159133440615,11.2020236110658,9.92296249911885,4.87588613858567,3.48289084950928,5.52187486836496,4.53603490742294,11.3092371614208,5.40171168239126,6.21858054997467,4.3303822988253,6.23912946574887,6.77380921813705,3.06728350547495,8.88747257724063,7.18944830978382,5.20209849469228,3.73931440176259,4.05354897634931,5.99551835868209,6.86438959018651,2.31690814187716,8.94955612267107,3.60455572545552,7.91853014591303,5.00013302436413,4.90473997518346,7.79076650196409,7.63056798113771,8.98289694469559,3.32520251585146,3.34874265751081,4.35729935242034,6.97888310450243,3.60579309402929,8.83841800111805,2.73560443841203,10.0555942697535,8.54738599575428,4.92589142535674,2.60157005657878,5.71181023713817,6.70380471519544,9.38244778778644,10.1759915064189,9.77626932422941,5.28858920017954,7.34235382245588,8.45250939377842,5.44885975360314,7.93314132904865,3.82844912208289,7.28482226924615,5.74424842320765,7.88459640748723,4.76204041032791,3.41258886767876,6.13496925038129,6.30133242060802,9.17337093441065,8.0595710259346,3.20513092445645
"ICAM1",11.9856039878177,8.79445792777966,11.6626020921251,9.2074005744725,10.8618132094425,6.18417359829209,9.38886927034906,8.0732210038,11.1347749643281,10.928120923515,11.0447975482597,12.3916112520312,12.6470128562607,13.8329148913115,9.92495039187961,8.21831530658745,10.8011621205953,10.2816936368511,11.7920653557208,11.0275448318206,11.7276732469819,12.0039811838147,11.5546428607701,11.7119987838837,14.1194080917384,12.4078993061754,11.110156929922,13.4218006830058,10.9748925618607,11.3847715425773,12.968968267889,11.3761269350166,8.94630732567509,10.2061872904264,14.5690081095534,10.4060594118946,11.7354687103641,11.8159340626182,11.6828170810259,10.4834298573627,12.1539954305531,11.7333219097278,9.21529302391421,12.0044763210346,9.07827297070563,11.1363683986751,8.81153507086985,11.2332970995749,9.61835194092523,12.4097040461989,13.7627959416082,9.8151074702872,8.34370321324571,8.49788392254417,9.40613605574909,11.6622707008075,10.0480798720901,8.50128459329015,8.08098603458341,10.6741165687861,12.310114904758,8.31758290894296,9.78426818932049,8.54242030063933
"IL16",12.7792788471219,13.1567963852354,11.4128151065913,8.95204611671133,11.8144672185791,7.74575085728286,11.0351642518395,8.52927763357808,10.0101504668164,10.5668339615125,11.1365944251232,11.7081746328279,12.7040229655125,13.0784284823628,12.0257112011983,10.5694702696998,11.1344329544342,10.9079400300541,10.9496525352413,10.3648264161111,10.932039776298,12.0243235133862,10.5187219994366,11.324449595599,12.0396934954149,12.3717117501035,12.7002414436066,11.3487938779649,10.5245473054292,10.8901274715697,9.87758321401814,10.9939556454101,8.88007388193636,10.2470626562915,11.4147505824208,12.2859387890484,12.1252906349811,11.2378977759994,12.0026054604872,13.0146826365905,10.0738499803733,12.0180344667812,11.5933370974499,12.2238809069858,11.1662221519639,12.3056148477272,9.45840503874147,12.1076011067958,11.4421480419792,11.6816421357086,12.7621382022379,12.7307805717536,11.0233505105543,12.1301488749287,11.9972488017865,12.0059230981415,11.4508044937443,11.9815320690565,11.2053099347977,11.1803083753389,13.1126810890628,11.0160858680823,11.5081769863867,12.1590339728306
"CXCL3",11.0094331513144,4.94675805224111,11.8191280215821,5.72404504676004,11.0162554715977,5.98202558643643,6.5238099050078,8.67994027710335,11.045820643488,9.84710393476919,13.60446285676,13.3042914175145,12.7920813150848,13.1285373940316,10.5320881108495,4.83806456261214,10.2459173058768,12.2234437505006,13.628212458126,11.006559372888,12.243418897397,12.919968855302,11.7762023802439,11.3549192974246,15.6024424527866,10.8479319274867,11.8359933727413,13.9181596570916,11.601433500427,12.0158132746736,12.269934723062,14.6685969002209,11.8441132696528,12.1412795946734,15.8796411397342,13.2352765378099,10.7784982740355,14.0699009856936,11.9726957809441,12.4712881439217,10.6141456412321,12.8395755049579,12.5192526246989,13.3326740241668,9.8601852928462,10.4292913362671,6.19018223008161,10.2170782353765,13.6916505949835,11.6828424456996,13.5827579429464,6.81764467579778,7.76643653410534,7.28956008243093,8.57452428263376,8.60776885408387,8.20063297181966,8.05843021588562,9.33891495521023,11.7841038347298,8.3183233151676,8.97608423263141,6.99353766269166,9.7031190728756
"PRR5",9.75662626817729,7.15690238259176,8.49826389053406,6.33987765050076,10.147097880876,7.76368651687572,7.82121675655783,11.1668085695443,6.51771805036164,6.07592775968001,9.30033775745004,7.6263816159513,5.76953489172991,8.68313422275301,8.51636590792016,7.47397659188147,9.44032541918996,9.53985890470402,8.06133339600004,5.20764692976921,7.87645907690556,6.93610252831724,7.73681790719376,7.51696355750466,8.50625918481285,9.23430685126878,7.80096166312517,7.36147067216102,5.46789593919743,9.25061189196125,7.66038560228486,8.91067136428017,8.95765096523453,9.14329087530596,8.63933808608993,8.00512619893922,7.34062200444746,9.49027806903607,9.75381632191545,9.53824285131557,7.16320484082452,9.83835297800536,8.73682006177314,8.66134975217805,9.44711052559921,9.20518549049371,8.06565990052343,7.59312568399355,7.96150018168103,7.07247749673241,6.04227772660497,8.6948724491328,6.52881975332256,8.80231071156117,7.31188362075952,7.20759227375055,7.96171079099784,8.63122433902451,8.27701548015876,8.94673470131302,9.38633813273311,8.50508157786042,6.40394009897652,9.0931547829444
"CTSW",13.2806776199732,9.42102618492078,10.2618216012025,10.2754085283,14.5865550125702,7.75226788372097,11.6097990851874,10.3346362133146,11.8387952404156,10.301897585403,13.1296216248736,12.091093472643,11.0286799716426,11.3804893365233,11.4618870957357,9.87573701977322,11.6682782417029,13.0169847262751,12.5849937225657,9.57218144065593,12.7282341680798,12.47864858506,13.977022116375,13.2299472808277,9.57189457015926,12.823305848309,9.20789271974981,11.3934009791082,9.93988723607857,11.2360736349331,11.9717370107819,10.1531022169454,11.4808479741818,12.3801750429187,11.1207588453942,10.9783094002313,11.577953738929,13.3228691768594,14.102466383222,12.9824488623532,11.7461722057293,13.2751729871679,12.7864527029556,10.8413369043402,12.7419576771592,9.39335908349786,11.5986507133642,10.2334007141942,12.5688014139088,11.6472383260926,9.95556899748337,12.1479587659429,11.7011492466759,11.9826959989721,12.2794178108094,10.9208105862693,11.755462071758,13.5687567567667,12.548282545867,12.5898637240532,11.1523809407631,13.0025598854979,9.88038220062642,11.7851748812021
"CXCR4",14.540833136586,17.1821710043643,15.436698860357,15.8662316987978,14.9947596591682,15.6656142365511,14.379525070898,11.9065461927463,14.8075416751833,16.3929854448439,17.1765638129596,15.958336217229,15.604284718257,16.717211154895,15.0162027439371,15.9754533925492,13.2834504685885,15.0591998601309,13.7652220682733,16.1948108277208,12.840966972874,15.926602833064,15.3026314923576,15.3426611824846,17.7802507295506,15.3166933821563,14.6855148117571,15.0799235513486,16.4204272004275,14.2881759545095,15.643532186872,14.9541304482298,12.9128793264287,15.2739673533496,16.1720105293698,15.259689971389,16.7017254925861,15.1793353055082,14.4475691606106,15.1436221085211,15.8462135649623,14.5312640226656,13.4352860422937,15.5936615828972,13.535633274778,14.2846484252289,15.3188393328227,16.3679059286769,14.2434218323834,15.1557803351448,17.5054495051821,13.2533779976051,13.9252785378212,15.8430782396856,14.5164515018706,12.2292792677969,14.0118452227159,12.1008488661132,12.3588514281653,12.9618895712335,15.8174631753258,11.0499222438284,15.9592477646995,15.817989086968
"IFNGR2",12.7026032038109,14.9141419182704,14.3810820569976,12.7444710975648,12.6129612146503,11.588929393754,11.2471984319626,10.6831909946436,12.6418446173309,14.016588722624,12.8965054110437,12.9650653028352,13.6474808541853,13.25894779988,12.181797612548,11.1035516064013,11.473885713885,12.1402765272727,12.4454418983587,11.9094794865933,12.2264732517028,12.1193659523799,12.4426735071528,12.2306825709301,15.0452061913285,13.4009340342377,13.4223772995835,13.421294000074,12.4593625445859,12.4129871684486,13.8680328127967,13.1613411964593,11.1999742757185,11.8550099511821,14.9913041998002,12.4174260204483,12.5706703908877,12.3802290803598,12.0336207276743,13.4539069640817,13.9351591203114,11.8989182127171,11.7411348786142,11.5331555569681,11.4078242182404,12.0871260725225,13.6270763490567,13.2661480686242,12.0453451997264,12.0458352017112,15.8285795111797,11.9983225887472,11.9848555175168,12.3344413731432,12.6242270230633,13.3403864706058,11.8914689645573,11.178194310511,11.2453496137282,11.7493631071926,14.5902191791588,11.4114053361698,10.6331259012656,10.9814719412412
"CDH11",5.72715709799669,6.81699434167056,4.86531518839506,5.48941165408365,6.64604004155529,4.0912588136227,8.26504025037712,6.65431697151515,5.37863925684254,4.37587036217525,6.60025796867124,5.91574754309194,3.93497039042171,5.44516435630536,3.62791528950301,6.17171362193624,6.9534956268422,10.0681683921218,5.63278010412224,7.07300488397966,5.32374945945951,4.37923563931475,5.4389151871055,5.49054172927643,5.23748657801693,6.11746554239323,4.21693281386238,5.15238300292108,7.78749826311713,10.4744353940653,5.92983951968748,9.2965274805131,6.78632673667879,7.79335386977129,5.79089623495826,4.19736839393251,5.01181854936888,5.43412633835512,4.80319896209034,5.00184056126008,4.78702796652164,5.53943542403837,6.01147878465318,7.14311247256106,8.91052052666005,6.91221233305435,7.31140036043253,8.58055496184971,6.86470052387094,7.06008003024169,6.81792604770888,6.56837308120676,6.47222507646993,6.03700958336152,6.86283119011265,5.34648840422873,6.83149969706637,7.64098969049078,6.56315421202291,5.72433109795252,5.6377548642533,5.158652773216,5.97449208509251,6.60028462113048
"COL6A3",6.05486551580997,5.65563678186519,5.29651103407234,5.80966461984198,6.8563340169405,2.48817538696224,1.70057262590777,6.70090234870526,3.56585631002496,4.03744096376903,4.52519209102065,3.67386070154204,4.09031483716878,3.67679808579081,3.44152013731657,4.49852862267021,7.07014849711858,9.61130265719413,3.03764782546605,2.75791243181603,3.26095551545917,3.38825104092016,4.67106642064687,1.80636499442333,4.13624583591602,3.55793035369273,3.79120407925807,5.98385712624025,6.42574351389243,9.05521294083804,4.29408544558242,8.76374506222107,4.86818934767371,6.61697303485347,4.21516432987813,5.31758011148585,3.49628205313234,4.86038912242797,3.66315399887657,4.50278143707435,3.40771678988627,3.66436779961864,5.71279906577924,6.8716602097046,7.9342656503008,6.46657068301972,7.03523096524096,9.3195098574339,5.77966042991667,6.3212979110109,5.26115405095364,6.44053706373359,4.18529797238937,5.80270382629781,5.70128003420031,6.49196294137575,7.14456122914151,7.08299635421449,5.64981109785289,5.23846670734649,4.71572904629305,4.31748660011966,5.92902030292912,5.69199032992434
"GZMK",11.4244463653203,8.86861842767112,7.59499793064616,5.81127669051681,7.7381624580432,5.03436790755368,7.77709799484767,5.43710429962719,5.93231232326674,9.74940519528375,8.58647135057713,8.04735014384523,3.96610294610401,8.04724488196587,5.08882773975538,5.71430264673347,9.75226197564711,8.92833693926503,7.3551824423365,8.71363197055349,4.30512136405921,8.02357604866324,10.2559695357112,7.10768005280285,8.06116753031161,11.7747900152395,6.14378017959384,6.98864063787523,9.94348224259678,9.12505624891579,6.17489288036161,9.57298134675869,8.40119420103664,7.56978920400008,8.84896515028165,8.62219056158909,10.6920297062563,8.74665367777782,6.84681659954955,8.11032757667726,7.63290501568858,8.01174265907945,9.64304735937737,9.46002105862095,9.52501951252851,7.86613989522793,6.96848608909129,10.1432273977811,6.04710480347284,8.14602449779656,6.7320349209859,6.8455381637633,5.81163119702437,7.83685943199559,7.35174616137222,8.18450535054864,7.68112616494583,7.088584842903,6.34949683164316,7.24436214665177,9.50495768326409,6.65289328123847,6.76139526888346,5.17418946706688
"IRF2",12.025891687023,11.5675617209504,10.2481083220123,9.88426055291188,10.4710232820357,8.91435910028067,9.16521143027961,9.673242742382,8.95298195869187,9.22155523484548,10.1463511266576,8.09306237277719,7.45724491502942,9.40337313716351,9.39704711276994,9.0012308162713,10.3147606122628,10.282740190045,9.32246241301334,9.98460846783116,8.49650559694981,9.71116992375701,9.5735185509575,9.80482612990491,10.8854243249062,10.2451149671715,11.8228595350426,9.48516457942567,9.85244908140859,9.93206470142556,10.2411560920719,10.079607505489,9.43855755921482,9.43928715024719,8.72166854492398,9.17720804285328,10.3155969819819,8.77760515312517,10.0878300120545,10.1842115394754,8.55992827246006,11.0818480685126,11.3072490027156,11.3339414251855,10.9238812098974,10.7069714539018,10.9874273040902,11.5593588522973,10.9270957601002,10.8930060297191,12.5851751530978,10.6083767232913,10.602885612242,10.8015617432047,10.9609649608456,11.5738883090884,10.4239934191357,10.8003184845937,10.8205300593273,10.9025831014875,12.2905029315812,11.2267023491828,9.12065418452117,10.9865041166824
"RPL7A",16.6310009214994,16.3049467311294,16.4579844678023,17.5783051780842,17.9493174345687,15.4546259410823,16.5155423718332,16.0154918446878,17.4856190652692,17.1829413168305,18.1930975736882,17.019673380295,16.4624652735786,16.8052072497646,16.6456616452089,17.9974547401967,16.9515000948938,17.2988564387554,18.1339996814934,16.6852160834147,17.2997219169652,18.0071824148325,17.5395206224346,17.466826226043,17.4774549540614,17.1971791887434,16.3141277292726,17.4080907895079,17.000541898936,15.8680378604805,17.3668824030751,17.8085109765838,18.002953445179,19.4082655901485,17.0178373433074,15.1620718203283,16.8630884156518,17.5044702490942,17.487305931203,18.3076585521052,17.1345517014108,17.8062717524389,17.5921677973842,17.4125361750328,17.421756630234,17.3338629892266,17.18410948004,17.3296155768177,17.1493748205598,17.11498147319,16.2320781380625,17.0847058226991,16.6682910827905,16.748823731445,16.3946836200711,16.2457507057674,16.5413643392507,16.7861819882136,16.9660458769038,16.3578809422175,14.9849479998758,16.0203772324633,16.3720851918487,16.4594767082292
"GPR160",10.8699359627434,8.65930132679989,11.0480264161101,9.13040790817111,10.4692700106192,10.5092614120062,10.5408348447231,9.0818504560293,10.8431061719634,10.7969834693749,11.2022338918696,10.6805488897652,12.3826700363334,13.1874556515542,8.10311488571783,9.20311025136667,10.4680228365716,10.5927341488093,11.186842940067,7.79643915280466,7.20696888797208,9.8297250822898,11.1180936898866,12.0498680700972,13.5936773226073,10.6132054167188,11.5582465714018,11.5466317638895,7.94182470668656,10.7092817457124,11.8773429831599,14.2203173934731,10.3715162767296,11.101737899676,12.1334182348387,12.5520321893068,11.0669482096582,12.1581030330712,11.1202584633968,11.5811739131419,10.5687838720591,10.7503812627251,9.68127386439382,9.08107639870923,11.1221854681861,11.7895068571879,10.9469471576151,12.4061967108783,10.8304925785305,10.7828258909317,9.12981520833024,10.630301008995,12.8711808524402,9.21517436344708,10.8674971642152,9.73573617017884,10.8781217819886,8.72495935614429,9.38694915101729,10.2842241691371,11.3011852324792,9.30604618042775,9.56241874906312,11.2746704818461
"MICA",8.60692207024693,7.90437431359595,4.53507275367951,8.86161165314199,6.6910282612114,4.66417237929113,5.9494954899163,6.16194703242564,6.7727092409094,6.36058730804566,6.92900547897968,7.25025149780098,8.43805926525184,7.23917385582303,6.92842168019678,7.08330529833834,6.53323454069994,7.62150920202454,5.10701308203647,8.06542196251453,4.60641752536195,6.64722068426026,5.71751173199821,7.61860850374054,8.44120972502317,5.72897142329183,7.96141508691625,7.22965091398782,7.55910098759277,5.39081979228157,5.63569579687542,5.96165128811674,5.49074334867624,4.5047687966309,4.626687093001,6.7682071161309,6.72715562311268,6.69614687345706,7.31145404225674,8.83633724157008,7.30183705243326,9.04257908382948,7.33351281921045,7.9799305221878,7.25986668619735,7.81757035909779,7.2334474081939,7.60786658791046,8.46244521997303,8.18511249633925,7.02704768746696,7.98762049911497,8.60300686688741,8.55975493524252,8.44851351547904,8.35735160929858,8.33489561838689,8.1933841984346,8.61401475347271,8.65997112212481,7.35689466811163,8.34501801820137,5.9677953945025,7.61970682752399
"TAPBPL",9.95491375675957,10.1026589320362,9.37295546267618,10.4528795561346,9.81810226866932,6.91376763167465,10.8687704030948,7.6986330206529,8.18758308584371,10.3226920825281,9.94222105216895,9.18099298382411,8.43716280654957,9.3301905180017,9.18341031878207,9.23279116835872,9.60792794227988,8.97471085701403,9.97847604558823,9.70548230128202,9.96124005843012,8.89573451512202,9.94776084014227,10.2824903959356,11.2651654332848,10.4764160825209,9.70276719812643,8.70238124388121,10.1800465171514,9.30216835598324,8.59326564268846,9.9658838153224,8.58463283719867,8.86885766279009,8.1408689946491,8.29424310157217,9.5934084861954,9.4625224248337,10.1073551219047,10.3746024971531,9.04727890956633,9.03303373975064,9.92741360446598,10.5333233670026,10.2310321173235,9.60097791641845,8.53905387680169,9.4749836171478,10.0193047460852,10.1892146682673,8.03957433619258,9.68414940351966,9.01050285701792,9.41715771211674,9.71350762628028,10.0103599097015,9.7349488833464,10.9459189014097,9.56463428061291,9.82139130883573,9.67684910505623,10.2771498169603,8.46900744744238,10.0787056417231
